sentenceA	sentenceB	label
"Hallo, habe mir ein Asus P5Q geholt und am Anfang lief alles prima. Hab mir direkt ausm Netz von der Asus
            Seite die neusten Chipsatztreiber geholt und installiert. Nach dem reboot sind die USB-Ports wie tot Beim
            hochfahren gehen sie, sprich Hardwaredefekt liegt keiner vor. Sobald der Windowsladebildschirm kommt. Geht
            die Maus aus und nichts geht mehr. Hab dann mit der Tastatur mal im Hardwaremanager geguckt und siehe da bei
            USB-Port-Hub sind überall Ausrufungszeichen. Wenn ich dann von dann die USB Treiber manuell installieren
            will steht nur da. Sie haben WinXP SP2 sie brauchen diese Treiber nicht. System: Asus P5Q E8400 Ati 3850 2
            GB G-Data Vitesta Ram Hoffe jemand kann mir da helfen. Vielen Dank im vorarus!
        "	Computer von einem Trojaner infiziert.	contradiction
Es sei daran erinnert, dass sie keine Erklärungen abgeben.	Wir sollten daran denken, dass sie keine Erklärungen abgegeben haben.	entailment
Ich begann sofort, äh, äh, Training in das von den anderen zwei Jungs, das vor Ort war.	Zwei Typen haben mich ausgebildet.	entailment
Die Entwicklung einer CIO-Organisation ist ein laufender Prozess, der ein klares Verständnis von der Verantwortung der Organisation, die Erfüllung geschäftlicher Bedürfnisse zu unterstützen, erfordert.	Es ist sehr einfach, eine CIO-Organisation aufzubauen.	contradiction
"Hallo, habe mir ein Asus P5Q geholt und am Anfang lief alles prima. Hab mir direkt ausm Netz von der Asus
            Seite die neusten Chipsatztreiber geholt und installiert. Nach dem reboot sind die USB-Ports wie tot Beim
            hochfahren gehen sie, sprich Hardwaredefekt liegt keiner vor. Sobald der Windowsladebildschirm kommt. Geht
            die Maus aus und nichts geht mehr. Hab dann mit der Tastatur mal im Hardwaremanager geguckt und siehe da bei
            USB-Port-Hub sind überall Ausrufungszeichen. Wenn ich dann von dann die USB Treiber manuell installieren
            will steht nur da. Sie haben WinXP SP2 sie brauchen diese Treiber nicht. System: Asus P5Q E8400 Ati 3850 2
            GB G-Data Vitesta Ram Hoffe jemand kann mir da helfen. Vielen Dank im vorarus!
        "	Das Betriebssystem lässt die Darstellung der Anwendung nicht zu und es wird vor Malware gewarnt.	contradiction
"Hallo PC-Freunde, ich habe letzte Woche XP neu installiert. Heute ist mir aufgefallen das die CPU-Auslastung
            immer zwischen 60% und 80% liegt obwohl im Taskmanager der Lerlaufprozess mit 90-99% angezeigt wird. Kann es
            vieleicht sein das im Taskmanager nicht alle Programme erfasst werden(währe mir neu) oder könnte vieleicht
            ein Virus, Trojaner sein der diese ununterbrochen hohe Auslastung bewirkt? Vobei mein Antivirusprogramm
            (Awast) keinen Virus oder ähnliches erkennt. Kann mir da vieleicht jemand helfen voran das liegen kann. Gruß
            Micha
        "	Der Anwender erkundigt sich, ob ein Virus auch Hardware infizieren kann.	contradiction
Die Fassade des Tempels von Ramses II ist eine der Langlebigsten Eindrücke aus Ägypten und auch wenn Sie vielleicht  schon einmal ein Bild gesehen haben, es ist atemberaubend in Natur.	Die Fassade befand sich im Tempel von Ramses II. Und besteht aus massivem Gold.	neutral
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "	Mein Rechner hat im Leerlauf eine sehr hohe CPU-Auslastung und ruckelt.	contradiction
"Hallo zusammen, Ich habe mir gestern ein paar Programme(OpenOffice, TuneUp,....) heruntergeladen, dann
            schalte ich den Computer aus. Heute am Morgen sehe ich eine Datei auf meinem Desktop, mit Namen
            dfljsdjfldjsfsdf.dll.exe , ich wollte sie löschen, aber ging nicht. So nach 3 Stunden sagte Avira plötzlich
            es sei ein TR/Dldr.Zlob.gzy Nun kann ich die Datei weder mit Avira noch selbständig löschen..... Nun brauche
            ich wieder mal eure Hilfe LG Crusader
        "	ich erhalte beim Öffnen des P5Q Deluxe-Sammelthreads eine Virenmeldung.	contradiction
Das Streben nach Beiträgen aus der High-Tech-Community ist einer der Gründe dafür dass einige Kandidaten große Anstrengungen unternommen haben um eine High-Tech-Plattform zu entwickeln.	Die Kandidaten sind alle hochwertig.	contradiction
"Hallo zusammen, Ich habe mir gestern ein paar Programme(OpenOffice, TuneUp,....) heruntergeladen, dann
            schalte ich den Computer aus. Heute am Morgen sehe ich eine Datei auf meinem Desktop, mit Namen
            dfljsdjfldjsfsdf.dll.exe , ich wollte sie löschen, aber ging nicht. So nach 3 Stunden sagte Avira plötzlich
            es sei ein TR/Dldr.Zlob.gzy Nun kann ich die Datei weder mit Avira noch selbständig löschen..... Nun brauche
            ich wieder mal eure Hilfe LG Crusader
        "	Virenfreier Computer hat Probleme beim Defragmentieren.	contradiction
Ich muss dir etwas zeigen. Verwundert stieg Lord Julian die Treppe hinauf, wie es ihm geheißen war.	Julian stieg ab, da er ihm sage, dass er nichts zu zeigen hatte.	contradiction
"Hallo zusammen, Ich habe mir gestern ein paar Programme(OpenOffice, TuneUp,....) heruntergeladen, dann
            schalte ich den Computer aus. Heute am Morgen sehe ich eine Datei auf meinem Desktop, mit Namen
            dfljsdjfldjsfsdf.dll.exe , ich wollte sie löschen, aber ging nicht. So nach 3 Stunden sagte Avira plötzlich
            es sei ein TR/Dldr.Zlob.gzy Nun kann ich die Datei weder mit Avira noch selbständig löschen..... Nun brauche
            ich wieder mal eure Hilfe LG Crusader
        "	Ich möchte einen Trojaner mit Antivir löschen.	entailment
Newsweek zeigt, wie weit die Pro-Wrestling-Industrie gehen wird, um die Fans zu begeistern.	Newsweek deckt die illegalen Aktionen auf, die professionelles Wrestling benutzt, um das Interesse der Fans zu halten.	neutral
"Kann mir mal jemand erklären, wie das gehen soll z.B. Computer (RAM-Speicher) max EUR 6,00 Software
            (Virenschutz & Datensicherheit) max EUR 5,00 Audio & Hi-Fi (Kopfhörer) max EUR 6,00 wenn aber bei
            der Post der Versand per DHL (versichert) schon EUR 7,- kostet? Da zahlt also der Verkäufer allein an
            Portokosten an DHL mehr als der Käufer an ihn bezahlen muss? Von Kosten für den Weg zur Post (bei den
            heutigen Spritpreisen ja vernachlässigbar), Kosten für die Verpackung (Kartonage, Polstermaterial, Kleber) +
            Kosten, Zeit und Mühen für die Verpackerei ganz zu schweigen
        "	"ich möchte eine mir fremde Datei von meinem Desktop löschen, die nach der Installation von Programmen dort
            abgelegt wurde.
        "	contradiction
Das Büro des Staatsanwalts oder der Richter lehnte es ab, das Gericht der Vereinigten Staaten betreffend die Überwachung der Auslandsgeheimdienste könnte die Beantragung eines FISA-Haftbefehls ablehnen, weil die Agenten einen letzten Anlauf gegen die Strafverfolgung versuchten.	Das FISA-Gericht muss alle Haftbefehlsanträge gewähren, egal welche.	contradiction
Wir werden das Ziel erreichen.	Wir werden weit hinter dem Ziel bleiben.	contradiction
"Hallo, habe mir ein Asus P5Q geholt und am Anfang lief alles prima. Hab mir direkt ausm Netz von der Asus
            Seite die neusten Chipsatztreiber geholt und installiert. Nach dem reboot sind die USB-Ports wie tot Beim
            hochfahren gehen sie, sprich Hardwaredefekt liegt keiner vor. Sobald der Windowsladebildschirm kommt. Geht
            die Maus aus und nichts geht mehr. Hab dann mit der Tastatur mal im Hardwaremanager geguckt und siehe da bei
            USB-Port-Hub sind überall Ausrufungszeichen. Wenn ich dann von dann die USB Treiber manuell installieren
            will steht nur da. Sie haben WinXP SP2 sie brauchen diese Treiber nicht. System: Asus P5Q E8400 Ati 3850 2
            GB G-Data Vitesta Ram Hoffe jemand kann mir da helfen. Vielen Dank im vorarus!
        "	Während dem Hochfahren des Computers, zeigt dieser einen Fehler an.	contradiction
12HEI sponserte die Multi-Städte-Studie zur nationalen Morbidität, Mortalität und Luftverschmutzung (NMMAPS).	12HEI ist direct verbunden mit Luftverschmutzung.	neutral
Also, angesichts der Tatsache, dass Bill Bradley in St. Louis aufgewachsen war, warte, entschuldigung, würde nur lustig sein wenn Al Gore in Tennessee aufgewachsen wär.	Bradley kommt aus Missouri.	entailment
Wir freuen uns auf eine nationale Debatte über die Vorzüge dessen, was wir empfohlen haben, und wir werden uns energisch an dieser Debatte beteiligen.	Es macht keinen Sinn, über dieses Thema zu diskutieren.	contradiction
Okay und haben die gute Lasagne	Ihre Lasagne ist ausgezeichnet.	entailment
So leben wir heute, sagt Gehry, warum genießt du es nicht?	Gehry ist eine glückliche Person.	neutral
"hi, wie mir counter spy sagt, habe ich mir anscheinend den virtumonde-virus eingefangen, bringe ihn aber
            damit nicht weg. mein problem äussert sich insofern, dass sich bei allen anwendungen der explorer alle paar
            sekunden aufhängt, alles verschwindet, einen schwarzen bildschirm zurücklässt und ich nur noch in dem
            fenster arbeiten kann, in dem ich mich gerade befinde. auch wenn ich den explorer im taskmanager starte,
            bleibt es nicht lang so.
        "	"Wenn man eine Malware weder manuell noch durch ein Virenprogramm löschen kann, gibt es eine Möglichkeit ihn
            trotzdem vom Computer zu bekommen?
        "	contradiction
Wir gingen es an und es war seitdem ein Rennen.	Das Rennen hatte begonnen, seit wir vier waren.	neutral
"Hallo zusammen, Ich habe mir gestern ein paar Programme(OpenOffice, TuneUp,....) heruntergeladen, dann
            schalte ich den Computer aus. Heute am Morgen sehe ich eine Datei auf meinem Desktop, mit Namen
            dfljsdjfldjsfsdf.dll.exe , ich wollte sie löschen, aber ging nicht. So nach 3 Stunden sagte Avira plötzlich
            es sei ein TR/Dldr.Zlob.gzy Nun kann ich die Datei weder mit Avira noch selbständig löschen..... Nun brauche
            ich wieder mal eure Hilfe LG Crusader
        "	Wie erklärt sich die Differenz bei Versandkosten zwischen Käufer und Verkäufer, da erster mehr zahlt?	contradiction
Ich bin mir also nicht wirklich sicher warum.	Ich bin mir bezüglich des Grundes sicher.	contradiction
"hi, wie mir counter spy sagt, habe ich mir anscheinend den virtumonde-virus eingefangen, bringe ihn aber
            damit nicht weg. mein problem äussert sich insofern, dass sich bei allen anwendungen der explorer alle paar
            sekunden aufhängt, alles verschwindet, einen schwarzen bildschirm zurücklässt und ich nur noch in dem
            fenster arbeiten kann, in dem ich mich gerade befinde. auch wenn ich den explorer im taskmanager starte,
            bleibt es nicht lang so.
        "	"Wird die Hard Disk mit dem Programm Kaspersky gescannt, können die Fehler Blue Screen 77 und 77a beseitigt
            werden.
        "	contradiction
(Bevor Sie fortfahren, möchte der Leser vielleicht auch dieses Kunststück versuchen.)	Der Leser sollte fortfahren, ohne das sinnlose Kunststück zu probieren.	contradiction
"Hallo, ich habe Probleme mit dem Trojaner '' TR/Virtumod.WS '' . Antivir gibt mir circa alle 5 Minuten eine
            Trojanerwarnung, in der besagt wird, dass die Datei '' jkkjjgd.dll '' im System32-Ordner der besagte
            Trojaner ist. Löschen etc. hilft nicht. Der Trojaner bewirkt, dass sich ständig PopUps mit dem Internet
            Explorer öffnen, auch wenn die Seiten geblockt werden. Ich hoffe auf baldige Hilfe! MfG derknueppel
        "	Beim Defragmentieren des Computers stürtzt dieser ab.	contradiction
Mein weiterer Punkt ist, dass ein solches Wörterbuch weit mehr als nur akademische Fähigkeiten eines Ortsnamenspezialisten erfordert, um völlig erfolgreich zu sein.	Ein Wörterbuch hat viel zu bieten.	neutral
Erfolgreiche Volkswirtschaften sind auf dynamische private Sektoren angewiesen, die ein Interesse daran haben, willkürliche Regierungsmacht einzudämmen.	Der private Sektor ist hauptsächlich damit beschäftigt, die Fähigkeit der Regierung, Steuern zu erheben, zu reduzieren.	neutral
In der Tat, Ihre Geschichte der Unterstützung der Lowell Nussbaum Gesellschaft zahlt viel mehr als Ihre Miete.	Du bist bekannt dafür die Lowell Nussbaum Gesellschaft zu unterstützen.	entailment
Die öffentliche Bibliothek in Greenlee County, Arizona, zeigt die finanziellen und technologischen Probleme von ländlichen Einrichtungen auf.	Greenlee County hat eine öffentliche Bibliothek.	entailment
Ein Maßstab für die Verbundenheit zum Gewöhnlichen Hat der Präsident eine Brieftasche?	Es interessiert niemanden, ob der Präsident eine Brieftasche trägt.	contradiction
"System Error Fixer bietet ein Spywareprogramm an, es öffnen sich unerwünschte Seiten auf dem Mozilla Firefox
            Browser, z.B. QUELLE.de , aber auch Handy- und sogar Sex-Seiten. Habe diese Probleme seit ca. 2 Wochen;
            gestern große Reinigungsaktion gestartet: 1. Ad-Aware, 2. SpyBot-S & D, 3. Bit-Defender, 4. Stinger, und
            jetzt bin ich beim HiJackThis angekommen. Kann mit den Log-Files nichts anfangen , werde sie versuchen zu
            posten und hoffe sehr auf Hilfe. Danke schon mal im Voraus! Logfile of Trend Micro HijackThis v2.0.2 [edit]
            bitte editiere zukünftig deine links, wie es dir u.a. hier angezeigt wird: Aktive Links und persönliche
            Informationen in HJT Log-Files danke GUA [LinkImg:(URL) [/edit]
        "	Mein Hauptprozessor hat nach einer neuen Installation von windows XP eine sehr hohe Auslastung.	contradiction
Ich muss Ihnen daher sagen, warum auch das Zentrum für Philanthropie Ihre Unterstützung verdient.	Es tut mir Leid Ihnen mitteilen zu müssen, dass das Wohltätigkeitszentrum zurzeit keine Unterstützung braucht.	contradiction
"Hallo Leute! Ich habe mir vor ein paar Tagen einen neuen PC gekauft. Hier einmal die Daten: Intel Core 2 Quad
            Q6600 4* 2,40 GhZ ASUS P5N-D Motherboard Geforce 9600 GT SLI 4 GB Ram Windows Vista 64 Bit und falls auch
            relevant: Kasoersky Internet Security 7.0 So und jetzt zu meinem Problem. Ich bin am Desktop und schau auf
            die Prozessorauslastung und bei allen 4 Kernen sind 2 Stellige Prozentbereiche obwohl ich nichts mache, ich
            bin nur am Desktop. Im Moment waren es gerade bei allen 4 Kernen mehr als 30% Egal was ich mache es ist nur
            am Stocken, selbst wenn ich nen Ordner öffne. So ich bitte um eure Hilfe und zahlreiche Antworten. MFG Sylar
        "	Sobald der P5Q Deluxe-Sammelthread gestartet wird, gibt der Virenscanner eine Alarmmeldung.	contradiction
